fecha_venta,id_producto,modelo,categoría,canal_venta,cliente,unidades,precio_unitario,monto_total
2024-07-07,SUP-001,Essentials Oversized Tee,Superior,Instagram,Cliente_14,5,36389,181945
2024-07-08,CAL-013,Old Skool Black/White,Calzado,Tienda Online,Cliente_161,4,44271,177084
2024-07-08,SUP-003,Graphic Crewneck “Astro Drift”,Superior,Instagram,Cliente_168,5,15659,78295
2024-07-08,CAL-012,Yeezy Boost 350 V2 Zebra,Calzado,Tienda Online,Cliente_180,3,21510,64530
2024-07-08,CAL-015,RS-X Efekt Gradient,Calzado,Instagram,Cliente_111,3,39018,117054
2024-07-08,ACC-020,Cadena plateada Miami Cuban Link,Accesorios,Tienda Física,Cliente_122,1,32150,32150
2024-07-08,ACC-018,Gafas de sol “Neo Matrix”,Accesorios,Instagram,Cliente_102,1,43426,43426
2024-07-09,ACC-016,Bucket Hat “Street Jungle”,Accesorios,Instagram,Cliente_100,1,41035,41035
2024-07-09,INF-008,Sweatpants Classic Grey,Inferior,Instagram,Cliente_99,5,24647,123235
2024-07-09,SUP-005,Denim Jacket Vintage Wash,Superior,TikTok Shop,Cliente_118,5,19688,98440
2024-07-09,ACC-020,Cadena plateada Miami Cuban Link,Accesorios,Instagram,Cliente_142,2,18731,37462
2024-07-09,INF-010,Biker Shorts Urban Black,Inferior,Instagram,Cliente_134,5,19565,97825
2024-07-09,INF-008,Sweatpants Classic Grey,Inferior,TikTok Shop,Cliente_88,5,24282,121410
2024-07-09,ACC-019,Cinturón de lona con hebilla,Accesorios,Instagram,Cliente_58,2,19932,39864
2024-07-09,ACC-017,Crossbody Bag Mini Messenger,Accesorios,Tienda Física,Cliente_7,5,44689,223445
2024-07-10,CAL-015,RS-X Efekt Gradient,Calzado,TikTok Shop,Cliente_152,3,32208,96624
2024-07-10,CAL-012,Yeezy Boost 350 V2 Zebra,Calzado,Instagram,Cliente_58,3,19435,58305
2024-07-10,INF-008,Sweatpants Classic Grey,Inferior,TikTok Shop,Cliente_54,4,31897,127588
2024-07-10,SUP-001,Essentials Oversized Tee,Superior,Instagram,Cliente_168,2,16372,32744
2024-07-11,INF-007,Ripped Skinny Jeans 'No Mercy',Inferior,Tienda Física,Cliente_92,2,18194,36388
2024-07-12,ACC-017,Crossbody Bag Mini Messenger,Accesorios,Tienda Física,Cliente_43,5,19854,99270
2024-07-12,INF-006,Cargo Pants Tactical Fit,Inferior,Tienda Física,Cliente_187,5,36444,182220
2024-07-12,CAL-015,RS-X Efekt Gradient,Calzado,Instagram,Cliente_28,4,19491,77964
2024-07-12,INF-009,Track Pants “Streets”,Inferior,Tienda Online,Cliente_199,4,41959,167836
2024-07-12,ACC-020,Cadena plateada Miami Cuban Link,Accesorios,Tienda Física,Cliente_56,4,20920,83680
2024-07-13,INF-007,Ripped Skinny Jeans 'No Mercy',Inferior,TikTok Shop,Cliente_59,2,30913,61826
2024-07-13,INF-007,Ripped Skinny Jeans 'No Mercy',Inferior,Instagram,Cliente_162,3,23012,69036
2024-07-13,CAL-015,RS-X Efekt Gradient,Calzado,Tienda Online,Cliente_186,5,18504,92520
2024-07-13,SUP-005,Denim Jacket Vintage Wash,Superior,Tienda Online,Cliente_14,3,21064,63192
2024-07-13,CAL-012,Yeezy Boost 350 V2 Zebra,Calzado,Tienda Online,Cliente_175,4,26885,107540
2024-07-13,ACC-019,Cinturón de lona con hebilla,Accesorios,Instagram,Cliente_72,4,21136,84544
2024-07-14,SUP-002,Skateboarding Logo Hoodie,Superior,Instagram,Cliente_149,3,23464,70392
2024-07-14,ACC-016,Bucket Hat “Street Jungle”,Accesorios,Tienda Física,Cliente_121,1,41568,41568
2024-07-14,INF-006,Cargo Pants Tactical Fit,Inferior,TikTok Shop,Cliente_26,2,21860,43720
2024-07-14,ACC-020,Cadena plateada Miami Cuban Link,Accesorios,Instagram,Cliente_10,3,44251,132753
2024-07-14,ACC-019,Cinturón de lona con hebilla,Accesorios,Tienda Física,Cliente_116,4,43422,173688
2024-07-14,CAL-014,Chuck 70 Hi Canvas Natural,Calzado,Tienda Física,Cliente_68,3,30600,91800
2024-07-15,SUP-005,Denim Jacket Vintage Wash,Superior,Tienda Online,Cliente_139,1,25613,25613
2024-07-15,CAL-013,Old Skool Black/White,Calzado,TikTok Shop,Cliente_64,1,33223,33223
2024-07-15,INF-009,Track Pants “Streets”,Inferior,Tienda Física,Cliente_27,5,19892,99460
2024-07-16,INF-008,Sweatpants Classic Grey,Inferior,TikTok Shop,Cliente_174,2,16908,33816
2024-07-16,CAL-015,RS-X Efekt Gradient,Calzado,TikTok Shop,Cliente_186,2,40761,81522
2024-07-16,CAL-013,Old Skool Black/White,Calzado,Tienda Física,Cliente_38,4,32181,128724
2024-07-16,SUP-002,Skateboarding Logo Hoodie,Superior,Tienda Física,Cliente_57,3,42291,126873
2024-07-16,CAL-015,RS-X Efekt Gradient,Calzado,TikTok Shop,Cliente_8,2,21903,43806
2024-07-16,INF-009,Track Pants “Streets”,Inferior,Tienda Online,Cliente_59,2,43169,86338
2024-07-17,ACC-017,Crossbody Bag Mini Messenger,Accesorios,Instagram,Cliente_158,1,39004,39004
2024-07-17,INF-007,Ripped Skinny Jeans 'No Mercy',Inferior,Tienda Online,Cliente_23,1,20083,20083
2024-07-17,INF-007,Ripped Skinny Jeans 'No Mercy',Inferior,Tienda Online,Cliente_63,4,29713,118852
2024-07-18,ACC-017,Crossbody Bag Mini Messenger,Accesorios,TikTok Shop,Cliente_185,4,36394,145576
2024-07-19,CAL-012,Yeezy Boost 350 V2 Zebra,Calzado,Instagram,Cliente_127,3,17631,52893
2024-07-19,ACC-016,Bucket Hat “Street Jungle”,Accesorios,TikTok Shop,Cliente_174,4,36724,146896
2024-07-19,ACC-018,Gafas de sol “Neo Matrix”,Accesorios,TikTok Shop,Cliente_3,2,42278,84556
2024-07-19,INF-009,Track Pants “Streets”,Inferior,Tienda Física,Cliente_25,2,42213,84426
2024-07-19,SUP-002,Skateboarding Logo Hoodie,Superior,Instagram,Cliente_94,3,24827,74481
2024-07-19,INF-009,Track Pants “Streets”,Inferior,TikTok Shop,Cliente_97,1,39280,39280
2024-07-20,ACC-017,Crossbody Bag Mini Messenger,Accesorios,Instagram,Cliente_29,4,42649,170596
2024-07-20,CAL-012,Yeezy Boost 350 V2 Zebra,Calzado,Instagram,Cliente_164,5,35384,176920
2024-07-20,SUP-001,Essentials Oversized Tee,Superior,Tienda Online,Cliente_39,1,19195,19195
2024-07-20,ACC-016,Bucket Hat “Street Jungle”,Accesorios,Instagram,Cliente_81,4,41843,167372
2024-07-20,SUP-004,Classic Polo Black,Superior,TikTok Shop,Cliente_47,2,17017,34034
2024-07-21,SUP-004,Classic Polo Black,Superior,Tienda Online,Cliente_110,5,35659,178295
2024-07-22,SUP-001,Essentials Oversized Tee,Superior,Instagram,Cliente_1,5,24814,124070
2024-07-22,CAL-013,Old Skool Black/White,Calzado,Tienda Física,Cliente_2,2,29749,59498
2024-07-22,ACC-018,Gafas de sol “Neo Matrix”,Accesorios,Instagram,Cliente_175,2,18442,36884
2024-07-22,ACC-020,Cadena plateada Miami Cuban Link,Accesorios,Tienda Física,Cliente_16,2,21786,43572
2024-07-22,INF-006,Cargo Pants Tactical Fit,Inferior,TikTok Shop,Cliente_189,5,34039,170195
2024-07-22,CAL-014,Chuck 70 Hi Canvas Natural,Calzado,Tienda Física,Cliente_116,4,43704,174816
2024-07-22,INF-007,Ripped Skinny Jeans 'No Mercy',Inferior,Tienda Online,Cliente_57,2,44136,88272
2024-07-23,ACC-016,Bucket Hat “Street Jungle”,Accesorios,Tienda Online,Cliente_75,4,27906,111624
2024-07-24,SUP-004,Classic Polo Black,Superior,Tienda Online,Cliente_37,1,44342,44342
2024-07-24,INF-010,Biker Shorts Urban Black,Inferior,Tienda Online,Cliente_65,5,20287,101435
2024-07-24,SUP-001,Essentials Oversized Tee,Superior,Instagram,Cliente_124,5,17650,88250
2024-07-24,SUP-001,Essentials Oversized Tee,Superior,Instagram,Cliente_89,4,22609,90436
2024-07-24,INF-010,Biker Shorts Urban Black,Inferior,TikTok Shop,Cliente_147,4,20909,83636
2024-07-25,ACC-020,Cadena plateada Miami Cuban Link,Accesorios,TikTok Shop,Cliente_1,2,34806,69612
2024-07-25,ACC-019,Cinturón de lona con hebilla,Accesorios,Tienda Online,Cliente_97,3,39449,118347
2024-07-26,CAL-014,Chuck 70 Hi Canvas Natural,Calzado,Tienda Física,Cliente_85,1,39337,39337
2024-07-26,INF-006,Cargo Pants Tactical Fit,Inferior,Tienda Física,Cliente_86,1,40828,40828
2024-07-26,SUP-001,Essentials Oversized Tee,Superior,Tienda Física,Cliente_178,1,27589,27589
2024-07-26,ACC-017,Crossbody Bag Mini Messenger,Accesorios,TikTok Shop,Cliente_41,3,31138,93414
2024-07-26,ACC-020,Cadena plateada Miami Cuban Link,Accesorios,TikTok Shop,Cliente_149,4,26129,104516
2024-07-26,SUP-001,Essentials Oversized Tee,Superior,Tienda Física,Cliente_4,5,21003,105015
2024-07-26,SUP-003,Graphic Crewneck “Astro Drift”,Superior,Tienda Online,Cliente_33,5,22038,110190
2024-07-27,SUP-003,Graphic Crewneck “Astro Drift”,Superior,TikTok Shop,Cliente_27,3,25950,77850
2024-07-28,SUP-005,Denim Jacket Vintage Wash,Superior,Tienda Física,Cliente_190,2,26878,53756
2024-07-28,SUP-002,Skateboarding Logo Hoodie,Superior,Instagram,Cliente_148,4,18244,72976
2024-07-28,ACC-019,Cinturón de lona con hebilla,Accesorios,TikTok Shop,Cliente_161,4,36223,144892
2024-07-28,ACC-020,Cadena plateada Miami Cuban Link,Accesorios,Tienda Online,Cliente_1,3,35054,105162
2024-07-28,CAL-015,RS-X Efekt Gradient,Calzado,TikTok Shop,Cliente_7,3,43454,130362
2024-07-28,INF-008,Sweatpants Classic Grey,Inferior,Instagram,Cliente_25,2,36048,72096
2024-07-29,SUP-003,Graphic Crewneck “Astro Drift”,Superior,Instagram,Cliente_69,3,36799,110397
2024-07-29,INF-007,Ripped Skinny Jeans 'No Mercy',Inferior,Tienda Online,Cliente_21,2,24292,48584
2024-07-29,SUP-001,Essentials Oversized Tee,Superior,Tienda Online,Cliente_134,1,18307,18307
2024-07-30,CAL-013,Old Skool Black/White,Calzado,Instagram,Cliente_123,2,35825,71650
2024-07-30,CAL-015,RS-X Efekt Gradient,Calzado,Tienda Física,Cliente_11,4,22901,91604
2024-07-31,CAL-014,Chuck 70 Hi Canvas Natural,Calzado,TikTok Shop,Cliente_164,5,40904,204520
2024-07-31,INF-006,Cargo Pants Tactical Fit,Inferior,Instagram,Cliente_115,2,41215,82430
2024-07-31,SUP-002,Skateboarding Logo Hoodie,Superior,TikTok Shop,Cliente_130,5,31352,156760
2024-07-31,SUP-001,Essentials Oversized Tee,Superior,TikTok Shop,Cliente_20,1,15582,15582
2024-07-31,ACC-016,Bucket Hat “Street Jungle”,Accesorios,Instagram,Cliente_90,1,18929,18929
2024-08-01,ACC-016,Bucket Hat “Street Jungle”,Accesorios,Instagram,Cliente_126,5,25736,128680
2024-08-01,SUP-003,Graphic Crewneck “Astro Drift”,Superior,Tienda Física,Cliente_3,5,33132,165660
2024-08-01,CAL-015,RS-X Efekt Gradient,Calzado,Instagram,Cliente_182,4,18819,75276
2024-08-01,SUP-001,Essentials Oversized Tee,Superior,TikTok Shop,Cliente_64,4,18736,74944
2024-08-02,CAL-013,Old Skool Black/White,Calzado,Instagram,Cliente_84,3,20411,61233
2024-08-02,CAL-013,Old Skool Black/White,Calzado,Tienda Online,Cliente_84,5,32734,163670
2024-08-02,SUP-001,Essentials Oversized Tee,Superior,Instagram,Cliente_84,2,37185,74370
2024-08-02,SUP-004,Classic Polo Black,Superior,Instagram,Cliente_66,3,19323,57969
2024-08-02,INF-010,Biker Shorts Urban Black,Inferior,TikTok Shop,Cliente_117,5,29037,145185
2024-08-02,SUP-005,Denim Jacket Vintage Wash,Superior,Tienda Online,Cliente_28,5,42411,212055
2024-08-02,SUP-002,Skateboarding Logo Hoodie,Superior,Instagram,Cliente_149,5,30450,152250
2024-08-02,ACC-018,Gafas de sol “Neo Matrix”,Accesorios,Tienda Física,Cliente_3,4,41956,167824
2024-08-03,CAL-014,Chuck 70 Hi Canvas Natural,Calzado,Tienda Física,Cliente_69,3,34629,103887
2024-08-03,SUP-004,Classic Polo Black,Superior,Instagram,Cliente_66,3,21394,64182
2024-08-03,CAL-012,Yeezy Boost 350 V2 Zebra,Calzado,Instagram,Cliente_198,2,39574,79148
2024-08-03,CAL-013,Old Skool Black/White,Calzado,Tienda Online,Cliente_138,1,27228,27228
2024-08-03,INF-009,Track Pants “Streets”,Inferior,Tienda Física,Cliente_196,2,32939,65878
2024-08-03,CAL-011,Air Force 1 ‘07 Triple White,Calzado,Tienda Física,Cliente_27,2,41583,83166
2024-08-03,ACC-016,Bucket Hat “Street Jungle”,Accesorios,Instagram,Cliente_91,3,16288,48864
2024-08-04,CAL-012,Yeezy Boost 350 V2 Zebra,Calzado,TikTok Shop,Cliente_4,1,43786,43786
2024-08-04,CAL-015,RS-X Efekt Gradient,Calzado,Tienda Online,Cliente_34,1,27546,27546
2024-08-04,INF-008,Sweatpants Classic Grey,Inferior,Tienda Online,Cliente_85,5,25415,127075
2024-08-05,INF-008,Sweatpants Classic Grey,Inferior,TikTok Shop,Cliente_99,5,23452,117260
2024-08-05,CAL-011,Air Force 1 ‘07 Triple White,Calzado,TikTok Shop,Cliente_130,1,40936,40936
2024-08-05,INF-007,Ripped Skinny Jeans 'No Mercy',Inferior,Instagram,Cliente_48,1,43280,43280
2024-08-05,SUP-004,Classic Polo Black,Superior,TikTok Shop,Cliente_168,2,24514,49028
2024-08-05,INF-007,Ripped Skinny Jeans 'No Mercy',Inferior,Tienda Online,Cliente_12,5,36103,180515
2024-08-06,ACC-018,Gafas de sol “Neo Matrix”,Accesorios,Tienda Física,Cliente_73,1,15923,15923
2024-08-07,CAL-012,Yeezy Boost 350 V2 Zebra,Calzado,Instagram,Cliente_25,5,26084,130420
2024-08-07,SUP-002,Skateboarding Logo Hoodie,Superior,Tienda Online,Cliente_139,5,29104,145520
2024-08-07,CAL-011,Air Force 1 ‘07 Triple White,Calzado,TikTok Shop,Cliente_198,5,42728,213640
2024-08-07,SUP-005,Denim Jacket Vintage Wash,Superior,Tienda Online,Cliente_187,3,32093,96279
2024-08-07,CAL-015,RS-X Efekt Gradient,Calzado,TikTok Shop,Cliente_84,5,42318,211590
2024-08-07,SUP-001,Essentials Oversized Tee,Superior,Instagram,Cliente_173,5,18878,94390
2024-08-07,INF-009,Track Pants “Streets”,Inferior,TikTok Shop,Cliente_61,5,34463,172315
2024-08-08,ACC-018,Gafas de sol “Neo Matrix”,Accesorios,Tienda Física,Cliente_198,5,36221,181105
2024-08-08,INF-010,Biker Shorts Urban Black,Inferior,TikTok Shop,Cliente_16,5,26032,130160
2024-08-08,ACC-019,Cinturón de lona con hebilla,Accesorios,TikTok Shop,Cliente_74,1,27776,27776
2024-08-08,CAL-013,Old Skool Black/White,Calzado,TikTok Shop,Cliente_166,2,38246,76492
2024-08-08,ACC-019,Cinturón de lona con hebilla,Accesorios,Tienda Online,Cliente_102,4,21985,87940
2024-08-08,CAL-011,Air Force 1 ‘07 Triple White,Calzado,Instagram,Cliente_107,4,15987,63948
2024-08-08,INF-007,Ripped Skinny Jeans 'No Mercy',Inferior,Instagram,Cliente_55,5,16705,83525
2024-08-08,CAL-012,Yeezy Boost 350 V2 Zebra,Calzado,TikTok Shop,Cliente_164,1,39343,39343
2024-08-09,CAL-015,RS-X Efekt Gradient,Calzado,Tienda Física,Cliente_92,2,25897,51794
2024-08-09,CAL-014,Chuck 70 Hi Canvas Natural,Calzado,Tienda Física,Cliente_23,1,20728,20728
2024-08-09,INF-006,Cargo Pants Tactical Fit,Inferior,Tienda Física,Cliente_173,1,25137,25137
2024-08-09,CAL-013,Old Skool Black/White,Calzado,Instagram,Cliente_67,2,23738,47476
2024-08-09,ACC-019,Cinturón de lona con hebilla,Accesorios,Tienda Online,Cliente_184,2,20806,41612
2024-08-10,SUP-001,Essentials Oversized Tee,Superior,Instagram,Cliente_80,1,35298,35298
2024-08-10,INF-006,Cargo Pants Tactical Fit,Inferior,Tienda Física,Cliente_188,4,41290,165160
2024-08-10,INF-007,Ripped Skinny Jeans 'No Mercy',Inferior,TikTok Shop,Cliente_161,2,39763,79526
2024-08-10,INF-010,Biker Shorts Urban Black,Inferior,Tienda Online,Cliente_41,5,28751,143755
2024-08-10,ACC-018,Gafas de sol “Neo Matrix”,Accesorios,Instagram,Cliente_194,2,31022,62044
2024-08-11,CAL-011,Air Force 1 ‘07 Triple White,Calzado,Tienda Física,Cliente_136,3,34191,102573
2024-08-11,ACC-019,Cinturón de lona con hebilla,Accesorios,Tienda Física,Cliente_67,3,31141,93423
2024-08-11,INF-007,Ripped Skinny Jeans 'No Mercy',Inferior,TikTok Shop,Cliente_120,3,35545,106635
2024-08-11,CAL-011,Air Force 1 ‘07 Triple White,Calzado,Instagram,Cliente_140,2,26313,52626
2024-08-11,INF-009,Track Pants “Streets”,Inferior,TikTok Shop,Cliente_167,5,19904,99520
2024-08-11,ACC-018,Gafas de sol “Neo Matrix”,Accesorios,TikTok Shop,Cliente_6,4,26057,104228
2024-08-12,INF-007,Ripped Skinny Jeans 'No Mercy',Inferior,Tienda Online,Cliente_70,4,42681,170724
2024-08-12,INF-009,Track Pants “Streets”,Inferior,Instagram,Cliente_13,2,30212,60424
2024-08-12,INF-007,Ripped Skinny Jeans 'No Mercy',Inferior,Instagram,Cliente_105,3,32051,96153
2024-08-12,CAL-015,RS-X Efekt Gradient,Calzado,TikTok Shop,Cliente_29,4,35527,142108
2024-08-12,SUP-001,Essentials Oversized Tee,Superior,Tienda Física,Cliente_141,3,23928,71784
2024-08-13,ACC-020,Cadena plateada Miami Cuban Link,Accesorios,TikTok Shop,Cliente_83,2,28476,56952
2024-08-14,CAL-014,Chuck 70 Hi Canvas Natural,Calzado,Tienda Online,Cliente_48,1,42784,42784
2024-08-14,INF-007,Ripped Skinny Jeans 'No Mercy',Inferior,Instagram,Cliente_41,3,34996,104988
2024-08-15,ACC-019,Cinturón de lona con hebilla,Accesorios,TikTok Shop,Cliente_62,5,21363,106815
2024-08-15,SUP-002,Skateboarding Logo Hoodie,Superior,Instagram,Cliente_125,3,25554,76662
2024-08-15,SUP-003,Graphic Crewneck “Astro Drift”,Superior,Tienda Online,Cliente_110,1,31117,31117
2024-08-15,ACC-018,Gafas de sol “Neo Matrix”,Accesorios,Tienda Física,Cliente_101,1,28865,28865
2024-08-16,CAL-012,Yeezy Boost 350 V2 Zebra,Calzado,Instagram,Cliente_72,1,29338,29338
2024-08-16,INF-010,Biker Shorts Urban Black,Inferior,Tienda Física,Cliente_23,1,39471,39471
2024-08-16,SUP-001,Essentials Oversized Tee,Superior,Tienda Física,Cliente_162,3,35999,107997
2024-08-16,INF-008,Sweatpants Classic Grey,Inferior,Tienda Física,Cliente_90,3,31562,94686
2024-08-16,INF-010,Biker Shorts Urban Black,Inferior,Instagram,Cliente_117,1,21491,21491
2024-08-16,SUP-003,Graphic Crewneck “Astro Drift”,Superior,Tienda Física,Cliente_21,5,44236,221180
2024-08-16,ACC-017,Crossbody Bag Mini Messenger,Accesorios,Instagram,Cliente_60,1,27555,27555
2024-08-16,ACC-017,Crossbody Bag Mini Messenger,Accesorios,Tienda Física,Cliente_42,3,21346,64038
2024-08-17,SUP-002,Skateboarding Logo Hoodie,Superior,TikTok Shop,Cliente_64,3,16965,50895
2024-08-17,ACC-020,Cadena plateada Miami Cuban Link,Accesorios,TikTok Shop,Cliente_81,4,18835,75340
2024-08-17,CAL-014,Chuck 70 Hi Canvas Natural,Calzado,Tienda Online,Cliente_28,5,15029,75145
2024-08-17,SUP-003,Graphic Crewneck “Astro Drift”,Superior,Tienda Online,Cliente_121,5,34888,174440
2024-08-17,CAL-013,Old Skool Black/White,Calzado,Instagram,Cliente_1,1,44312,44312
2024-08-17,CAL-012,Yeezy Boost 350 V2 Zebra,Calzado,Instagram,Cliente_82,4,38686,154744
2024-08-18,CAL-014,Chuck 70 Hi Canvas Natural,Calzado,Tienda Física,Cliente_132,4,22541,90164
2024-08-18,ACC-018,Gafas de sol “Neo Matrix”,Accesorios,Tienda Online,Cliente_67,5,41456,207280
2024-08-18,INF-009,Track Pants “Streets”,Inferior,Tienda Física,Cliente_136,1,23040,23040
2024-08-18,SUP-001,Essentials Oversized Tee,Superior,Instagram,Cliente_101,3,44746,134238
2024-08-18,INF-008,Sweatpants Classic Grey,Inferior,TikTok Shop,Cliente_52,4,15918,63672
2024-08-18,ACC-017,Crossbody Bag Mini Messenger,Accesorios,Instagram,Cliente_107,5,35750,178750
2024-08-19,SUP-001,Essentials Oversized Tee,Superior,Tienda Física,Cliente_104,4,18187,72748
2024-08-20,CAL-015,RS-X Efekt Gradient,Calzado,Tienda Online,Cliente_132,1,41139,41139
2024-08-20,SUP-003,Graphic Crewneck “Astro Drift”,Superior,Tienda Online,Cliente_99,2,29069,58138
2024-08-20,CAL-014,Chuck 70 Hi Canvas Natural,Calzado,Tienda Online,Cliente_118,3,30853,92559
2024-08-20,INF-006,Cargo Pants Tactical Fit,Inferior,TikTok Shop,Cliente_79,4,35062,140248
2024-08-20,INF-006,Cargo Pants Tactical Fit,Inferior,Instagram,Cliente_112,3,32560,97680
2024-08-21,CAL-012,Yeezy Boost 350 V2 Zebra,Calzado,Tienda Física,Cliente_148,5,29278,146390
2024-08-22,SUP-005,Denim Jacket Vintage Wash,Superior,Tienda Física,Cliente_128,3,15207,45621
2024-08-22,ACC-016,Bucket Hat “Street Jungle”,Accesorios,TikTok Shop,Cliente_115,5,29410,147050
2024-08-22,CAL-013,Old Skool Black/White,Calzado,TikTok Shop,Cliente_2,2,16283,32566
2024-08-22,ACC-018,Gafas de sol “Neo Matrix”,Accesorios,Tienda Física,Cliente_16,1,32194,32194
2024-08-22,SUP-004,Classic Polo Black,Superior,Tienda Online,Cliente_161,4,19264,77056
2024-08-22,INF-008,Sweatpants Classic Grey,Inferior,Tienda Física,Cliente_77,1,35870,35870
2024-08-22,INF-010,Biker Shorts Urban Black,Inferior,Tienda Online,Cliente_26,3,15705,47115
2024-08-22,CAL-015,RS-X Efekt Gradient,Calzado,Tienda Física,Cliente_24,3,20390,61170
2024-08-23,INF-009,Track Pants “Streets”,Inferior,Tienda Física,Cliente_26,4,43896,175584
2024-08-23,ACC-017,Crossbody Bag Mini Messenger,Accesorios,TikTok Shop,Cliente_42,2,41403,82806
2024-08-23,SUP-001,Essentials Oversized Tee,Superior,Tienda Online,Cliente_35,3,21189,63567
2024-08-24,CAL-011,Air Force 1 ‘07 Triple White,Calzado,Tienda Online,Cliente_143,3,30291,90873
2024-08-24,INF-010,Biker Shorts Urban Black,Inferior,Tienda Física,Cliente_2,1,24583,24583
2024-08-25,SUP-003,Graphic Crewneck “Astro Drift”,Superior,TikTok Shop,Cliente_39,4,31492,125968
2024-08-25,INF-010,Biker Shorts Urban Black,Inferior,Tienda Online,Cliente_46,4,19126,76504
2024-08-25,CAL-013,Old Skool Black/White,Calzado,TikTok Shop,Cliente_150,1,37669,37669
2024-08-25,SUP-003,Graphic Crewneck “Astro Drift”,Superior,TikTok Shop,Cliente_147,3,19380,58140
2024-08-25,INF-010,Biker Shorts Urban Black,Inferior,Instagram,Cliente_40,5,23391,116955
2024-08-25,INF-009,Track Pants “Streets”,Inferior,TikTok Shop,Cliente_56,3,44669,134007
2024-08-25,INF-007,Ripped Skinny Jeans 'No Mercy',Inferior,Tienda Online,Cliente_1,5,38014,190070
2024-08-26,ACC-019,Cinturón de lona con hebilla,Accesorios,TikTok Shop,Cliente_174,4,25180,100720
2024-08-26,CAL-013,Old Skool Black/White,Calzado,Instagram,Cliente_60,1,38931,38931
2024-08-26,ACC-018,Gafas de sol “Neo Matrix”,Accesorios,Instagram,Cliente_85,5,15756,78780
2024-08-27,CAL-014,Chuck 70 Hi Canvas Natural,Calzado,TikTok Shop,Cliente_150,3,40051,120153
2024-08-27,ACC-020,Cadena plateada Miami Cuban Link,Accesorios,TikTok Shop,Cliente_124,2,18228,36456
2024-08-27,ACC-020,Cadena plateada Miami Cuban Link,Accesorios,TikTok Shop,Cliente_34,2,36564,73128
2024-08-27,ACC-016,Bucket Hat “Street Jungle”,Accesorios,Instagram,Cliente_34,1,32653,32653
